사고연도,사고유형구분,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,위도,경도
2016,보행노인,서울특별시 금천구2,서울특별시 금천구 독산동(시흥IC_남부순환로_진입_4 부근),3,3,37.478255,126.897431
2016,보행노인,서울특별시 금천구3,서울특별시 금천구 독산동(한진어패럴 부근),3,5,37.474098,126.903396
2016,보행노인,서울특별시 금천구4,서울특별시 금천구 시흥동(시흥사거리 부근),3,4,37.454524,126.902018
2016,보행노인,서울특별시 금천구5,서울특별시 금천구 독산동(가산중(가남물산앞) 부근),3,3,37.466459,126.894367
2016,보행노인,서울특별시 금천구6,서울특별시 금천구 독산동(신평대일타운 부근),2,2,37.474879,126.893746
2016,보행노인,서울특별시 영등포구1,서울특별시 영등포구 영등포동4가(경방필백화점 부근),8,8,37.518757,126.906896
2016,보행노인,서울특별시 영등포구2,서울특별시 영등포구 영등포동6가(영등포농협공판장 부근),6,6,37.522095,126.901712
2016,보행노인,서울특별시 영등포구3,서울특별시 영등포구 신길동(대신시장 부근),5,5,37.512363,126.917181
2016,보행노인,서울특별시 영등포구4,서울특별시 영등포구 당산동3가(영등포경찰서_제물포길_진입 부근),3,3,37.526819,126.901325
2016,보행노인,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림사거리 부근),3,3,37.490033,126.904803
2016,보행노인,서울특별시 영등포구6,서울특별시 영등포구 대림동(대림우성아파트사거리_대림로_진 부근),3,3,37.495781,126.898691
2016,보행노인,서울특별시 영등포구7,서울특별시 영등포구 신길동(도림사거리 부근),3,3,37.506478,126.900837
2016,보행노인,서울특별시 영등포구8,서울특별시 영등포구 신길동(우신초등교앞 부근),3,3,37.509812,126.910606
2016,보행노인,서울특별시 동작구1,서울특별시 동작구 상도동(덕신빌딩 부근),8,10,37.504767,126.937346
2016,보행노인,서울특별시 동작구2,서울특별시 동작구 상도동(성대약국 부근),6,6,37.500030,126.932181
2016,보행노인,서울특별시 동작구3,서울특별시 동작구 사당동(사당시장 부근),5,5,37.482779,126.973322
2016,보행노인,서울특별시 동작구4,서울특별시 동작구 흑석동(명수대상가 부근),3,3,37.507446,126.961665
2016,보행노인,서울특별시 관악구1,서울특별시 관악구 남현동(사당고가차도(서측) 부근),7,7,37.477478,126.979241
2016,보행노인,서울특별시 관악구2,서울특별시 관악구 신림동(난곡우체국앞 부근),5,6,37.476699,126.915935
2016,보행노인,서울특별시 관악구3,서울특별시 관악구 봉천동(임마누엘교회 부근),5,5,37.483122,126.943465
2016,보행노인,서울특별시 관악구4,서울특별시 관악구 봉천동(봉천광성교회 부근),4,4,37.478919,126.956870
2016,보행노인,서울특별시 관악구5,서울특별시 관악구 신림동(신림교(북단) 부근),4,4,37.481769,126.929097
2016,보행노인,서울특별시 관악구6,서울특별시 관악구 신림동(뿌리약국 부근),4,4,37.473985,126.918972
2016,보행노인,서울특별시 관악구7,서울특별시 관악구 봉천동(봉천11동사무소 부근),3,3,37.474753,126.965819
2016,보행노인,서울특별시 관악구8,서울특별시 관악구 봉천동(보라매공원_신림로_진입 부근),3,3,37.492205,126.926934
2016,보행노인,서울특별시 관악구9,서울특별시 관악구 봉천동(청림경로당 부근),3,3,37.486342,126.958094
2016,보행노인,서울특별시 관악구10,서울특별시 관악구 봉천동(진아빌리지 부근),2,2,37.486335,126.937338
2016,보행노인,서울특별시 서초구1,서울특별시 서초구 방배동(대성문구인쇄 부근),10,11,37.484750,126.980267
2016,보행노인,서울특별시 서초구2,서울특별시 서초구 서초동(국제전자센타 부근),3,3,37.485221,127.017542
2016,보행노인,서울특별시 서초구3,서울특별시 서초구 방배동(서울고교 부근),3,3,37.482544,127.004428
2016,보행노인,서울특별시 서초구4,서울특별시 서초구 서초동(서초초교 부근),3,3,37.498004,127.023721
2016,보행노인,서울특별시 서초구5,서울특별시 서초구 방배동(방림종합시장입구 부근),3,3,37.482314,126.996300
2016,보행노인,서울특별시 서초구6,서울특별시 서초구 서초동(탑스벤쳐타운입구 부근),2,2,37.483621,127.009079
2016,보행노인,서울특별시 강남구1,서울특별시 강남구 도곡동(삼성엔지니어링 사옥 부근),6,6,37.488210,127.052367
2016,보행노인,서울특별시 강남구2,서울특별시 강남구 도곡동(양재역_강남대로_진입_2 부근),4,4,37.485496,127.034398
2016,보행노인,서울특별시 강남구3,서울특별시 강남구 대치동(은마아파트입구 부근),3,3,37.498764,127.061039
2016,보행노인,서울특별시 강남구4,서울특별시 강남구 수서동(수서역_국가지원지방도23호선_진 부근),3,3,37.487062,127.102184
2016,보행노인,서울특별시 송파구1,서울특별시 송파구 잠실동(잠전초교입구 부근),3,3,37.505148,127.080861
2016,보행노인,서울특별시 송파구2,서울특별시 송파구 마천동(구본빌딩 부근),3,4,37.496009,127.154486
2016,보행노인,서울특별시 송파구3,서울특별시 송파구 풍납동(풍납제1경노당 부근),3,4,37.534011,127.118427
2016,보행노인,서울특별시 강동구1,서울특별시 강동구 성내동(동신빌딩 부근),4,5,37.532676,127.132175
2016,보행노인,서울특별시 강동구2,서울특별시 강동구 성내동(천호사거리_풍납로_진입 부근),4,4,37.536755,127.122567
2016,보행노인,서울특별시 강동구3,서울특별시 강동구 암사동(공간미술학원 부근),3,4,37.552560,127.135315
2016,보행노인,서울특별시 강동구4,서울특별시 강동구 명일동(명일역 부근),3,3,37.550749,127.144290
2016,보행노인,서울특별시 강동구5,서울특별시 강동구 성내동(삼성A상가 부근),3,3,37.531451,127.126963
2016,보행노인,서울특별시 강동구6,서울특별시 강동구 길동(천호시장 부근),3,3,37.540462,127.127102
2016,보행노인,경기도 수원시 장안구1,경기도 수원시 장안구 영화동(수성중사거리 부근),7,12,37.292253,127.012050
2016,보행노인,경기도 수원시 장안구2,경기도 수원시 장안구 파장동(미래관광(주) 부근),5,7,37.309380,126.994238
2016,보행노인,경기도 수원시 장안구3,경기도 수원시 장안구 영화동(정자사거리 부근),4,4,37.290507,127.002509
2016,보행노인,경기도 수원시 장안구4,경기도 수원시 장안구 연무동(도매유통 부근),4,5,37.293138,127.024097
2016,보행노인,경기도 수원시 권선구1,경기도 수원시 권선구 서둔동(웃거리삼거리 부근),3,3,37.276229,126.979591
2016,보행노인,경기도 수원시 팔달구1,경기도 수원시 팔달구 북수동(신안동사무소삼거리 부근),7,8,37.283108,127.016324
2016,보행노인,경기도 수원시 팔달구2,경기도 수원시 팔달구 화서동(화서오거리 부근),5,5,37.279390,126.998816
2016,보행노인,경기도 수원시 팔달구3,경기도 수원시 팔달구 지동(박사칡냉면 부근),4,4,37.282313,127.025654
2016,보행노인,경기도 수원시 팔달구4,경기도 수원시 팔달구 고등동(매산시장B 부근),4,4,37.267284,127.003094
2016,보행노인,경기도 수원시 팔달구5,경기도 수원시 팔달구 팔달로2가(팔달문로터리 부근),4,4,37.278031,127.016653
2016,보행노인,경기도 수원시 팔달구6,경기도 수원시 팔달구 인계동(성우수퍼 부근),4,4,37.268226,127.022550
2016,보행노인,경기도 수원시 팔달구7,경기도 수원시 팔달구 매산로3가(도청사거리 부근),3,3,37.269224,127.008807
2016,보행노인,경기도 수원시 팔달구8,경기도 수원시 팔달구 매산로1가(미용재료 부근),3,3,37.264426,127.001584
2016,보행노인,경기도 성남시 수정구1,경기도 성남시 수정구 태평동(시청삼거리 부근),5,5,37.443213,127.139274
2016,보행노인,경기도 성남시 수정구2,경기도 성남시 수정구 태평동(중앙시장사거리 부근),5,5,37.441101,127.132932
2016,보행노인,경기도 성남시 수정구3,경기도 성남시 수정구 수진동(수진동현대아파트B 부근),4,5,37.437810,127.133227
2016,보행노인,경기도 성남시 수정구4,경기도 성남시 수정구 산성동(산성역사거리 부근),4,4,37.454301,127.149699
2016,보행노인,경기도 성남시 중원구1,경기도 성남시 중원구 중앙동(귀보장 부근),8,8,37.442709,127.154474
2016,보행노인,경기도 성남시 중원구2,경기도 성남시 중원구 성남동(성일중고앞사거리 부근),5,5,37.435660,127.140246
2016,보행노인,경기도 성남시 중원구3,경기도 성남시 중원구 성남동(중원구청사거리 부근),5,5,37.430244,127.136959
2016,보행노인,경기도 성남시 분당구1,경기도 성남시 분당구 야탑동(바른세상병원 부근),4,4,37.410399,127.126876
2016,보행노인,경기도 용인시 처인구1,경기도 용인시 처인구 김량장동(용인사거리 부근),5,5,37.236343,127.208733
2016,보행노인,경기도 용인시 처인구2,경기도 용인시 처인구 김량장동(용인주방 부근),3,3,37.236289,127.203722
2016,보행노인,경기도 용인시 수지구1,경기도 용인시 수지구 풍덕천동(동보1차아파트 부근),3,3,37.325771,127.096909
2016,자전거,서울특별시 종로구1,서울특별시 종로구 종로5가(종로5가 부근),4,4,37.570890,127.003364
2016,자전거,서울특별시 용산구1,서울특별시 용산구 이촌동(거북선 나루터 부근),9,10,37.517276,126.970001
2016,자전거,서울특별시 용산구2,서울특별시 용산구 이촌동(강변북로-동작대로램프(6) 부근),4,4,37.515202,126.981886
2016,자전거,서울특별시 성동구1,서울특별시 성동구 마장동(마장동사거리 부근),9,9,37.572962,127.037840
2016,자전거,서울특별시 성동구2,서울특별시 성동구 성수동2가(윤진약국 부근),7,7,37.537571,127.054094
2016,자전거,서울특별시 성동구3,서울특별시 성동구 성수동2가(경동초교입구사거리 부근),7,8,37.546385,127.050296
2016,자전거,서울특별시 성동구4,서울특별시 성동구 용답동(용답동 부근),7,7,37.567559,127.051948
2016,자전거,서울특별시 성동구5,서울특별시 성동구 홍익동(청계벽산 상가 부근),5,5,37.569751,127.030388
2016,자전거,서울특별시 성동구6,서울특별시 성동구 성수동1가(성수여중 부근),5,5,37.540335,127.049524
2016,자전거,서울특별시 성동구7,서울특별시 성동구 용답동(답십리역 부근),5,5,37.564720,127.055320
2016,자전거,서울특별시 성동구8,서울특별시 성동구 행당동(왕십리역_왕십리역길_진출_1 부근),5,5,37.560410,127.036077
2016,자전거,서울특별시 광진구1,서울특별시 광진구 군자동(화양사거리 부근),5,5,37.548733,127.067655
2016,자전거,서울특별시 광진구2,서울특별시 광진구 중곡동(진현빌딩 부근),5,6,37.555111,127.084632
2016,자전거,서울특별시 광진구3,서울특별시 광진구 군자동(삼원빌딩 부근),5,5,37.557482,127.078345
2016,자전거,서울특별시 광진구4,서울특별시 광진구 구의동(올림픽대교북단사거리 부근),5,5,37.541415,127.095675
2016,자전거,서울특별시 광진구5,서울특별시 광진구 군자동(일반국도3호선-일반국도3호선진 부근),4,4,37.559277,127.073971
2016,자전거,서울특별시 광진구6,서울특별시 광진구 구의동(자양사거리_일반국도3호선_진입_ 부근),4,4,37.536895,127.083590
2016,자전거,서울특별시 광진구7,서울특별시 광진구 자양동(한강현대아파트 부근),4,4,37.532429,127.067412
2016,자전거,서울특별시 동대문구1,서울특별시 동대문구 제기동(성바오로병원앞 부근),10,11,37.579211,127.042058
2016,자전거,서울특별시 동대문구2,서울특별시 동대문구 장안동(승용빌딩 부근),7,8,37.566909,127.068323
2016,자전거,서울특별시 동대문구3,서울특별시 동대문구 제기동(용두동사거리_국도6호선_진입_2 부근),7,7,37.577547,127.029366
2016,자전거,서울특별시 동대문구4,서울특별시 동대문구 장안동(대일카공업사 부근),7,7,37.572243,127.073307
2016,자전거,서울특별시 동대문구5,서울특별시 동대문구 장안동(천호대로-장안둑길진출로 부근),6,6,37.561084,127.067378
2016,자전거,서울특별시 동대문구6,서울특별시 동대문구 용두동(경동시장_고산자로_진입_1 부근),6,6,37.576194,127.038171
2016,자전거,서울특별시 동대문구7,서울특별시 동대문구 전농동(전농동사거리_사가정길_진출_1 부근),6,6,37.577847,127.059860
2016,자전거,서울특별시 동대문구8,서울특별시 동대문구 제기동(홍파초교 부근),5,5,37.586352,127.038229
2016,자전거,서울특별시 동대문구9,서울특별시 동대문구 용두동(시립동부병원앞교차로_하정로_진 부근),5,5,37.573987,127.032550
2016,자전거,서울특별시 동대문구10,서울특별시 동대문구 장안동(장안유도관 부근),5,6,37.565920,127.063333
2016,자전거,서울특별시 동대문구11,서울특별시 동대문구 제기동(식당재료유통할인 부근),5,5,37.582997,127.041693
2016,자전거,서울특별시 동대문구12,서울특별시 동대문구 용두동(안암오거리_무학로_진입_1 부근),4,4,37.581580,127.029651
2016,자전거,서울특별시 동대문구13,서울특별시 동대문구 휘경동(휘경여중고 부근),4,4,37.583211,127.068328
2016,자전거,서울특별시 동대문구14,서울특별시 동대문구 장안동(촬영소사거리 부근),4,4,37.572707,127.066342
2016,자전거,서울특별시 동대문구15,서울특별시 동대문구 청량리동(미주아파트앞 부근),4,4,37.582610,127.047663
2016,자전거,서울특별시 동대문구16,서울특별시 동대문구 답십리동(답십리사거리 부근),4,4,37.572952,127.057315
2016,자전거,서울특별시 동대문구17,서울특별시 동대문구 답십리동(동대문여중 부근),4,4,37.574189,127.050580
2016,자전거,서울특별시 중랑구1,서울특별시 중랑구 면목동(장안교 부근),10,11,37.581263,127.079721
2016,자전거,서울특별시 중랑구2,서울특별시 중랑구 면목동(광진구-중랑구경계(1) 부근),7,8,37.571828,127.079241
2016,자전거,서울특별시 중랑구3,서울특별시 중랑구 중화동(한미은행 부근),7,7,37.593901,127.077026
2016,자전거,서울특별시 중랑구4,서울특별시 중랑구 중화동(대원메디컬빌딩 부근),7,8,37.600691,127.077917
2016,자전거,서울특별시 중랑구5,서울특별시 중랑구 상봉동(제일은행 부근),7,7,37.595162,127.080457
2016,자전거,서울특별시 중랑구6,서울특별시 중랑구 중화동(이화교(동단) 부근),6,6,37.600193,127.073649
2016,자전거,서울특별시 중랑구7,서울특별시 중랑구 중화동(중화장미아파트 부근),6,7,37.604465,127.078867
2016,자전거,서울특별시 중랑구8,서울특별시 중랑구 상봉동(상봉역 부근),6,6,37.596419,127.085722
2016,자전거,서울특별시 중랑구9,서울특별시 중랑구 면목동(면목교 부근),5,6,37.587703,127.084441
2016,자전거,서울특별시 중랑구10,서울특별시 중랑구 상봉동(상봉시장앞_면목천길_진출_2 부근),5,5,37.592358,127.084713
2016,자전거,서울특별시 중랑구11,서울특별시 중랑구 면목동(태영빌딩 부근),5,5,37.588844,127.089819
2016,자전거,서울특별시 중랑구12,서울특별시 중랑구 중화동(자동차정비 부근),4,7,37.604334,127.073397
2016,자전거,서울특별시 중랑구13,서울특별시 중랑구 신내동(신내변전소 부근),4,5,37.610580,127.095105
2016,자전거,서울특별시 중랑구14,서울특별시 중랑구 상봉동(중랑전화국 부근),4,4,37.591243,127.080121
2016,자전거,서울특별시 중랑구15,서울특별시 중랑구 면목동(한사랑교회 부근),4,5,37.585704,127.075513
2016,자전거,서울특별시 성북구1,서울특별시 성북구 하월곡동(월곡시장 부근),6,6,37.603516,127.042870
2016,자전거,서울특별시 성북구2,서울특별시 성북구 돈암동(종로컴퓨터학원 부근),6,6,37.602037,127.022215
2016,자전거,서울특별시 성북구3,서울특별시 성북구 하월곡동(미아사거리_도봉로_진입_1 부근),5,5,37.610380,127.030150
2016,자전거,서울특별시 성북구4,서울특별시 성북구 종암동(북부간선도로-내부순환로램프(1) 부근),4,4,37.602532,127.034103
2016,자전거,서울특별시 강북구1,서울특별시 강북구 번동(번동사거리_화계사길_진입_1 부근),6,6,37.635330,127.032969
2016,자전거,서울특별시 강북구2,서울특별시 강북구 수유동(제세의원 부근),6,7,37.634479,127.020659
2016,자전거,서울특별시 강북구3,서울특별시 강북구 수유동(성일빌딩 부근),6,6,37.643847,127.021290
2016,자전거,서울특별시 강북구4,서울특별시 강북구 수유동(효성인텔리안 부근),6,6,37.636822,127.023073
2016,자전거,서울특별시 강북구5,서울특별시 강북구 미아동(썬실업 부근),5,6,37.623470,127.025344
2016,자전거,서울특별시 강북구6,서울특별시 강북구 번동(월계교2교(남단)_월계로_진출_1 부근),5,5,37.623606,127.048959
2016,자전거,서울특별시 강북구7,서울특별시 강북구 미아동(수유치과의원 부근),4,7,37.632031,127.024711
2016,자전거,서울특별시 강북구8,서울특별시 강북구 번동(강북웨딩홀 부근),4,4,37.639016,127.028133
2016,자전거,서울특별시 도봉구1,서울특별시 도봉구 방학동(도봉소방서 부근),15,16,37.665198,127.042760
2016,자전거,서울특별시 도봉구2,서울특별시 도봉구 도봉동(노원교 부근),7,7,37.678823,127.050099
2016,자전거,서울특별시 도봉구3,서울특별시 도봉구 창동(남대문약국 부근),6,6,37.637548,127.037090
2016,자전거,서울특별시 도봉구4,서울특별시 도봉구 창동(창동주공1단지입구 부근),6,6,37.652781,127.041236
2016,자전거,서울특별시 도봉구5,서울특별시 도봉구 도봉동(오일뱅크 부근),6,6,37.674644,127.043736
2016,자전거,서울특별시 도봉구6,서울특별시 도봉구 창동((주)에스엠 부근),5,5,37.644277,127.031919
2016,자전거,서울특별시 도봉구7,서울특별시 도봉구 도봉동(오봉초등학교 부근),5,5,37.671181,127.040959
2016,자전거,서울특별시 도봉구8,서울특별시 도봉구 창동(창동하이마트 부근),4,4,37.652794,127.052538
2016,자전거,서울특별시 노원구1,서울특별시 노원구 상계동(노원역_일반국도3호선_진출_1 부근),7,7,37.654545,127.060358
2016,자전거,서울특별시 노원구2,서울특별시 노원구 상계동(상계소방파출소앞 부근),6,6,37.655769,127.070535
2016,자전거,서울특별시 노원구3,서울특별시 노원구 하계동(하계주유소 부근),6,7,37.642689,127.070558
2016,자전거,서울특별시 노원구4,서울특별시 노원구 상계동(상계교(동단) 부근),5,5,37.661669,127.053505
2016,자전거,서울특별시 노원구5,서울특별시 노원구 중계동(노해근린공원 부근),5,5,37.649532,127.070013
2016,자전거,서울특별시 노원구6,서울특별시 노원구 공릉동(태릉입구역 부근),4,4,37.617624,127.075715
2016,자전거,서울특별시 노원구7,서울특별시 노원구 상계동(한신철물 부근),4,4,37.664850,127.070999
2016,자전거,서울특별시 노원구8,서울특별시 노원구 상계동(상계7~9단지_일반국도3호선_진출 부근),4,4,37.660294,127.058889
2016,자전거,서울특별시 노원구9,서울특별시 노원구 월계동(성북역 부근),4,4,37.624078,127.060117
2016,자전거,서울특별시 은평구1,서울특별시 은평구 갈현동(구산사거리 부근),6,6,37.613717,126.912048
2016,자전거,서울특별시 은평구2,서울특별시 은평구 역촌동(신사오거리 부근),5,7,37.598831,126.915656
2016,자전거,서울특별시 은평구3,서울특별시 은평구 증산동(증산주유소 부근),5,5,37.581335,126.907120
2016,자전거,서울특별시 은평구4,서울특별시 은평구 역촌동(은평구청입구 부근),4,4,37.601731,126.927393
2016,자전거,서울특별시 은평구5,서울특별시 은평구 구산동(예일여고 부근),3,3,37.609594,126.916458
2016,자전거,서울특별시 서대문구1,서울특별시 서대문구 북가좌동(한빛은행앞사거리 부근),6,6,37.577320,126.910382
2016,자전거,서울특별시 서대문구2,서울특별시 서대문구 창천동(동교동삼거리 부근),4,5,37.558470,126.927301
2016,자전거,서울특별시 마포구1,서울특별시 마포구 망원동(동교초교 부근),8,9,37.557633,126.906277
2016,자전거,서울특별시 마포구2,서울특별시 마포구 망원동(털보카센타 부근),7,7,37.561799,126.904477
2016,자전거,서울특별시 마포구3,서울특별시 마포구 중동(가좌삼거리 부근),4,4,37.570403,126.913105
2016,자전거,서울특별시 마포구4,서울특별시 마포구 서교동(성산초등교앞) 부근),4,4,37.555877,126.910096
2016,자전거,서울특별시 양천구1,서울특별시 양천구 목동(오목교역 부근),10,10,37.524522,126.875170
2016,자전거,서울특별시 양천구2,서울특별시 양천구 신월동(신정네거리역_강서로_진출 부근),8,9,37.522101,126.852146
2016,자전거,서울특별시 양천구3,서울특별시 양천구 목동(목동7단지 부근),7,7,37.526655,126.869890
2016,자전거,서울특별시 양천구4,서울특별시 양천구 신정동(리더스빌딩 부근),5,5,37.519686,126.872279
2016,자전거,서울특별시 양천구5,서울특별시 양천구 신정동(신정3평화은행 부근),5,5,37.517448,126.854011
2016,자전거,서울특별시 양천구6,서울특별시 양천구 목동(목동초등학교 부근),5,5,37.523091,126.871344
2016,자전거,서울특별시 양천구7,서울특별시 양천구 신월동(장위동우체국 부근),5,5,37.612143,127.055760
2016,자전거,서울특별시 양천구8,서울특별시 양천구 목동(KGIT 목동센타 부근),4,5,37.531333,126.874921
2016,자전거,서울특별시 양천구9,서울특별시 양천구 신정동(목동9-10단지 부근),4,4,37.517953,126.860831
2016,자전거,서울특별시 강서구1,서울특별시 강서구 화곡동(우장공원입구 부근),6,6,37.552039,126.849755
2016,자전거,서울특별시 강서구2,서울특별시 강서구 화곡동(신정초교앞사거리 부근),6,6,37.531123,126.853186
2016,자전거,서울특별시 강서구3,서울특별시 강서구 화곡동(양지빌딩 부근),6,6,37.540833,126.837723
2016,자전거,서울특별시 강서구4,서울특별시 강서구 가양동(가양아파트 부근),5,5,37.564057,126.855856
2016,자전거,서울특별시 강서구5,서울특별시 강서구 등촌동(박진호내과의원 부근),5,5,37.545452,126.862226
2016,자전거,서울특별시 강서구6,서울특별시 강서구 화곡동(화곡초등학교 부근),4,4,37.544131,126.846036
2016,자전거,서울특별시 강서구7,서울특별시 강서구 방화동(강서공고앞 부근),4,4,37.576000,126.816647
2016,자전거,서울특별시 강서구8,서울특별시 강서구 가양동(올림픽대로-안양천길램프(3) 부근),4,4,37.554490,126.875639
2016,자전거,서울특별시 강서구9,서울특별시 강서구 등촌동(강서요양병원 부근),4,4,37.560554,126.854692
2016,자전거,서울특별시 구로구1,서울특별시 구로구 구로동(구로구청앞_가마산길_진입_2 부근),8,8,37.494761,126.887503
2016,자전거,서울특별시 구로구2,서울특별시 구로구 구로동(디지털단지입구 부근),7,7,37.483113,126.900275
2016,자전거,서울특별시 구로구3,서울특별시 구로구 구로동(영서중 부근),7,8,37.489552,126.891503
2016,자전거,서울특별시 구로구4,서울특별시 구로구 구로동(고척교사거리 부근),6,6,37.498760,126.872002
2016,자전거,서울특별시 구로구5,서울특별시 구로구 구로동(동구로초등교 부근),5,6,37.492120,126.889637
2016,자전거,서울특별시 구로구6,서울특별시 구로구 신도림동(신성은하수아파트 부근),5,5,37.507705,126.886330
2016,자전거,서울특별시 구로구7,서울특별시 구로구 가리봉동(구로고가차도(남측) 부근),5,5,37.479153,126.892072
2016,자전거,서울특별시 구로구8,서울특별시 구로구 고척동(고척2파출소앞 부근),5,6,37.505893,126.857907
2016,자전거,서울특별시 구로구9,서울특별시 구로구 구로동(남구로역_도림로_진입 부근),4,5,37.486159,126.887400
2016,자전거,서울특별시 구로구10,서울특별시 구로구 구로동(미래초교 부근),4,4,37.504251,126.887739
2016,자전거,서울특별시 구로구11,서울특별시 구로구 구로동(민영규치과의원 부근),4,7,37.490739,126.883940
2016,자전거,서울특별시 구로구12,서울특별시 구로구 개봉동(개봉사거리 부근),4,4,37.497387,126.857940
2016,자전거,서울특별시 금천구1,서울특별시 금천구 시흥동(시흥사거리 부근),6,6,37.454698,126.900682
2016,자전거,서울특별시 금천구2,서울특별시 금천구 독산동(시흥IC_남부순환로_진출_1 부근),5,5,37.479798,126.902379
2016,자전거,서울특별시 금천구3,서울특별시 금천구 시흥동(독산역 부근),5,5,37.466385,126.889382
2016,자전거,서울특별시 영등포구1,서울특별시 영등포구 여의도동(여의나루역 부근),11,13,37.528014,126.933830
2016,자전거,서울특별시 영등포구2,서울특별시 영등포구 당산동1가(영등포청과시장_영등포로_진입_1 부근),10,10,37.520246,126.902851
2016,자전거,서울특별시 영등포구3,서울특별시 영등포구 당산동4가(보라빌딩 부근),9,9,37.528632,126.897988
2016,자전거,서울특별시 영등포구4,서울특별시 영등포구 여의도동(서울방송(SBS) 부근),9,11,37.530723,126.927591
2016,자전거,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리_도림로_진 부근),8,8,37.495869,126.901373
2016,자전거,서울특별시 영등포구6,서울특별시 영등포구 당산동6가(당산지하차도(북측) 부근),8,10,37.537485,126.903803
2016,자전거,서울특별시 영등포구7,서울특별시 영등포구 영등포동(도림초등학교 부근),7,7,37.509049,126.905214
2016,자전거,서울특별시 영등포구8,서울특별시 영등포구 문래동5가(서부간선도로-한천길램프(1) 부근),7,8,37.514975,126.882039
2016,자전거,서울특별시 영등포구9,서울특별시 영등포구 신길동(신길광장공원앞_도림로_진출 부근),6,7,37.498809,126.904754
2016,자전거,서울특별시 영등포구10,서울특별시 영등포구 대림동(성원아파트앞_도신로_진입 부근),6,6,37.504445,126.896697
2016,자전거,서울특별시 영등포구11,서울특별시 영등포구 대림동(대림공원사거리 부근),5,5,37.491159,126.901888
2016,자전거,서울특별시 영등포구12,서울특별시 영등포구 영등포동3가(영등포로터리_버드나룻길_진출_2 부근),5,5,37.518779,126.912244
2016,자전거,서울특별시 영등포구13,서울특별시 영등포구 신길동(대진목재 부근),5,5,37.504139,126.902901
2016,자전거,서울특별시 영등포구14,서울특별시 영등포구 문래동3가(문래동사거리_일반국도46호선_진 부근),4,4,37.513359,126.897237
2016,자전거,서울특별시 영등포구15,서울특별시 영등포구 대림동(대림3동사거리_가마산길_진출_2 부근),4,5,37.498813,126.895799
2016,자전거,서울특별시 영등포구16,서울특별시 영등포구 문래동3가(국화아파트 부근),4,4,37.515977,126.894351
2016,자전거,서울특별시 영등포구17,서울특별시 영등포구 문래동1가(청과시장입구 부근),4,4,37.515153,126.902756
2016,자전거,서울특별시 동작구1,서울특별시 동작구 신대방동(대림사거리 부근),7,7,37.488915,126.906200
2016,자전거,서울특별시 동작구2,서울특별시 동작구 본동(한강대교남단사거리 부근),6,7,37.513572,126.955955
2016,자전거,서울특별시 동작구3,서울특별시 동작구 사당동(대우 디오슈페리움2 부근),6,6,37.487738,126.982211
2016,자전거,서울특별시 동작구4,서울특별시 동작구 노량진동(대방역_대방로_진입 부근),5,5,37.512398,126.925151
2016,자전거,서울특별시 동작구5,서울특별시 동작구 노량진동(여의상류IC5 부근),5,6,37.517804,126.943394
2016,자전거,서울특별시 동작구6,서울특별시 동작구 본동(노들길램프(1) 부근),4,6,37.515490,126.952032
2016,자전거,서울특별시 동작구7,서울특별시 동작구 노량진동(솔표빌딩 부근),4,6,37.513964,126.930146
2016,자전거,서울특별시 관악구1,서울특별시 관악구 신림동(동방1교(북단) 부근),4,4,37.471575,126.934551
2016,자전거,서울특별시 관악구2,서울특별시 관악구 신림동(신대방역 부근),4,4,37.486635,126.913577
2016,자전거,서울특별시 서초구1,서울특별시 서초구 잠원동(올림픽대로-반포로램프(1) 부근),5,6,37.510221,126.998283
2016,자전거,서울특별시 강남구1,서울특별시 강남구 개포동(개포고교 부근),4,4,37.484439,127.057812
2016,자전거,서울특별시 송파구1,서울특별시 송파구 가락동(중앙전파관리소 부근),11,12,37.493000,127.119910
2016,자전거,서울특별시 송파구2,서울특별시 송파구 방이동(둔촌사거리 부근),10,10,37.521635,127.133788
2016,자전거,서울특별시 송파구3,서울특별시 송파구 잠실동(올림픽대로-일반국도3호선램프(1 부근),8,12,37.520519,127.094426
2016,자전거,서울특별시 송파구4,서울특별시 송파구 잠실동(갤러리아팰리스 부근),8,8,37.510139,127.096155
2016,자전거,서울특별시 송파구5,서울특별시 송파구 잠실동(올림픽대로-백제고분로램프(3) 부근),6,8,37.518429,127.081978
2016,자전거,서울특별시 송파구6,서울특별시 송파구 가락동(가락시장 부근),6,6,37.497698,127.113928
2016,자전거,서울특별시 송파구7,서울특별시 송파구 잠실동(트리지움 상가 부근),6,7,37.509247,127.086452
2016,자전거,서울특별시 송파구8,서울특별시 송파구 풍납동(세제빌딩 부근),6,7,37.525873,127.117735
2016,자전거,서울특별시 송파구9,서울특별시 송파구 석촌동(송파사거리 부근),6,6,37.503072,127.108969
2016,자전거,서울특별시 송파구10,서울특별시 송파구 잠실동(우남빌딩 부근),6,6,37.506884,127.079666
2016,자전거,서울특별시 송파구11,서울특별시 송파구 오금동(올림픽선수촌아파트_위례성길_진 부근),6,6,37.509895,127.132774
2016,자전거,서울특별시 송파구12,서울특별시 송파구 오금동(방이역 부근),6,7,37.508737,127.125870
